sentence,char_count,token_count
དེ་ལས་ ནགས་ཚལ ༉ ཨའུ་མཚོ་རྣམ་གྲོལ་གླིང་དགོན་འཛིན་གྲྭ་ཚང་ནང་སྦེ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ སྐྱབས་རྗེ་རྗེ་མཁན་རིན་པོ་ཆེ་མཆོག་གིས་ འབྲུག བླམ་གནས་བརྟན་དང་ མགར་ས་རབ་སྡེའི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ,189,48
བགོ་བཤའི་ཁེ་འཐུས་ མ་ལེན་པར་བཞག་མི་དེ་ དངུལ་ཀྲམ་ས་ཡ་༦༠ ལྷག་ཡོདཔ།,63,17
༉ འབྲུག་རྒྱལ་གཞུང་འགན་ལེན་བདོག་གཏད་བརྗེ་སོར་ཁང་གིས་ ཐོ་བཀོད་ཅན་གྱི་ལས་སྡེ་༡༨ ཡོད་པའི་གྲས་ལས་༡༥ འི་ བགོ་བཤའ་འཆང་མི་ཚུ་གི་ ཁེ་འཐུས་མ་ལེན་པར་བཞག་མི་དེ་ དངུལ་ཀྲམ་ས་ཡ་༦༠.༥ ཡོད་པའི་ སྙན་ཞུ་འབད་ཡོདཔ་ཨིན་པས།,199,52
འདས་པའི་ལོ་ཚུ་ནང་ དུས་ཆེན མ་རྩ་བཙུགས་མིའི་ཉེན་སྐྱོབ་སྒྲིག་གཞི་༢༠༢༥ སྙན་ཞུ་འབད་ཡོདཔ་ཨིན་པས།,90,22
ཁེ་འཐུས་མ་ལེན་པའི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ ལས་༡༡ རྒྱུ་དཀའ།,59,16
ལུས་ནི་དེ་གིས་ཨིན་པས།,21,6
རྒྱལ་ཁབ་ནང་ དངུལ་འབྲེལ་གྱི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལམ་རྩ་བཙུགས་མིའི་ཉེན་སྐྱོབ་སྒྲིག་གཞི་༢༠༢༥ བསོད་ནམས་ སྙན་ཞུ་འབད་ཡོདཔ་ཨིན་པས།,126,29
ཁེ་འཐུས་མ་ལེན་པའི་ མི་ཤེས་དོ་ཡོདཔ་ཨིན་པས།,41,11
ཁག་ཆེ་བའི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལལུས་ནི་དེ་གིས་ཨིན་པས།,56,15
རྒྱལ་ཁབ་ནང་ ཕྱུག་མ དངུལ་འབྲེལ་གྱི་ བཟོ་ཡོདཔ་ད་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལསྙན་ཞུ་འབད་ཡོདཔ་ཨིན་པས།,94,23
ཁེ་འཐུས་མ་ལེན་པའི་ བསོད་ནམས་ མི་ཤེས་དོ་ཡོདཔ་ཨིན་པས།,51,13
ཁག་ཆེ་བའི་ ཡར་སེང་སྦོམ་སྦེ་ར་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལདངུལ་འབྲེལ་གྱི་ རྩོམ་རིག བཟོ་ཡོདཔ་ད་ བཤདཔ་ཨིན་པས།,103,25
འབྲུག་ཉེན་བཅོལ་ལས་འཛིན་ལས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལམི་ཤེས་དོ་ཡོདཔ་ཨིན་པས།,73,18
ཁག་ཆེ་བའི་ འགོད་རིམ ཡར་སེང་སྦོམ་སྦེ་ར་ ཁེ་འཐུས་མ་ལེན་མི་ཚུ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབཟོ་ཡོདཔ་ད་ གར་རྩལ བཤདཔ་ཨིན་པས།,115,30
འབྲུག་ཉེན་བཅོལ་ལས་འཛིན་ལས་ ཡོད་པའི་གྲས་ལས་༡༥ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཡར་སེང་སྦོམ་སྦེ་ར་ རྩོམ་རིག ཁེ་འཐུས་མ་ལེན་མི་ཚུ་ སྤྲོད་ཚར་ཡོདཔ་ཨིན་པས།,139,35
ཁེ་འཐུས་མ་ལེན་པར་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབཤདཔ་ཨིན་པས།,54,14
འབྲུག་ཉེན་བཅོལ་ལས་འཛིན་ལས་ འཕྲུལ་ལས ཡོད་པའི་གྲས་ལས་༡༥ ལུ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཁེ་འཐུས་མ་ལེན་མི་ཚུ་ འབྲུག་གི་གནས་ཚུལ སྤྲོད་ཚར་ཡོདཔ་ཨིན་པས།,141,35
ཁེ་འཐུས་མ་ལེན་པར་ རང་སོའི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཡོད་པའི་གྲས་ལས་༡༥ ནི ལུ་ འབྲུག་པི་ཨེན་བི་དངུལ་ཁང་གི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལསྤྲོད་ཚར་ཡོདཔ་ཨིན་པས།,149,38
"བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའདས་པའི་ལོ་ཚུ་ནང་ ལས་བཟོ བརྡ་དོན་དུས་མཐུན་བཟོཝ་ད་༩༣,༡༠༥ གཞུང་གིས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ སོང་ཡོདཔ་ད་ འབྲུག བཙུགས་ཏེ་ཡོད་པའི་གནས་ཚུལ།",158,39
"དེ་ཡང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབརྡ་དོན་དུས་མཐུན་བཟོཝ་ད་༩༣,༡༠༥ སྤ་རོ གཞུང་གིས་ དུས་ཡུན་རིངམོ་སོང་མི་དང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབཙུགས་ཏེ་ཡོད་པའི་གནས་ཚུལ།",152,37
ཀུན་གསལ དེ་ཡང་ སྒྱུར་བཅོས་འབད་བའི་སྐབས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལགཞུང་གིས་ བཀྲ་ཤིས དུས་ཡུན་རིངམོ་སོང་མི་དང་ ཁེ་འཐུས་མ་ལེན་མི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ,149,37
ལིང་ཏོག་གཤག་བཅོས་ཐོག་ ནདཔ་༣༠༣ མིག་ཏོ་མཐོང་ཚུགསཔ་ བཟོ་ཡོདཔ།,58,13
༉ དགེ་ལེགས་ཕུག་ལུ་སྡོད་མི་ སྐྱེས་ལོ་༦༥ ལང་མི་ ཧོམ་རཱཇ་ག་ལེ་དེ་ ཧེ་མ་ ཡི་གུ་ལྷག་ཚུགས་པའི་ཁར་ སྣུམ་འཁོར་ཡང་ བཏང་ཚུགས་མི་ཅིག་ཨིན་རུང་ ལིང་ཏོག་མེདཔ་ཐལཝ་ལས་ཚུར་ མིག་ཏོ་མཐོང་མ་ཚུགས་པར་ དཀའ་སྡུག་བྱུང་ཡོདཔ་ཨིན་པས།,205,52
༉ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབདེ་ཆེན་དབང་མོ་གིས་ དཀྱིལ་ར ནདཔ་༩༩ ཧིང་སངས་ས་སྦེ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའཕྲོ་མཐུད་དེ་ར་ ཉེས་ཚོགས བཙན་སྐྱོགས་དབང་འདུས།,145,36
༉ རྒྱལ་སྐྱོར་འབད་ཡོདཔ་ཨིན་པས།,29,7
རྒྱལ་སྤྱི་མིག་ཏོ་གཤག་བཅོས་ལས་རིམ་སྐབས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ ནདཔ་༩༩ གཞི་འཛུགས ཧིང་སངས་ས་སྦེ་ གིས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབཙན་སྐྱོགས་དབང་འདུས།,145,35
༉ དབྱེ་ཞིབ རྒྱལ་སྐྱོར་འབད་ཡོདཔ་ཨིན་པས།,38,9
རྒྱལ་སྤྱི་མིག་ཏོ་གཤག་བཅོས་ལས་རིམ་སྐབས་ འཛམ་གླིང་ནང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཧིང་སངས་ས་སྦེ་ ཉེས་ཚོགས གིས་ དང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལརྒྱལ་སྐྱོར་འབད་ཡོདཔ་ཨིན་པས།,160,38
རྒྱལ་སྤྱི་མིག་ཏོ་གཤག་བཅོས་ལས་རིམ་སྐབས་ རྫོང འཛམ་གླིང་ནང་ གཤག་བཅོས་མཁས་མཆོག་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལགིས་ སངས་རྒྱས་ཆོས དང་ ད་རེས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའཛམ་གླིང་ནང་ ཆོག་མི་སྡུད གཤག་བཅོས་མཁས་མཆོག་ བརྩི་དོ་ཡོདཔ་ཨིན་པས།,217,51
མི་དབང་རྒྱལ་ཡུམ་སྐལ་བཟང་ཆོས་སྒྲོན་དབང་ཕྱུག་མཆོག་གིས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལདང་ འབྲུག ད་རེས་ མིག་ནད་ལས་ཁུངས་ཀྱི་ཁ་ཐུག་ལས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལགཤག་བཅོས་མཁས་མཆོག་ ཁྱི བརྩི་དོ་ཡོདཔ་ཨིན་པས།,190,46
མི་དབང་རྒྱལ་ཡུམ་སྐལ་བཟང་ཆོས་སྒྲོན་དབང་ཕྱུག་མཆོག་གིས་ གི་རིང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལད་རེས་ རྩོམ་རིག མིག་ནད་ལས་ཁུངས་ཀྱི་ཁ་ཐུག་ལས་ དགེ་ལེགས་ཕུག་ལས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལབརྩི་དོ་ཡོདཔ་ཨིན་པས།,191,47
གློག་ཤུགས་བསྐྱར་གསོ་ཁང་ མངམ་གཞི་བཙུགས་འབད་དགོཔ།,47,10
ད་ལྟོའི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལསྒེར་གྱི་བཟོ་ནི་དང་ གླུ་དབྱངས ལམ་ལུགས་དང་འཁྲིལཝ་ད་ ཡུན་བརྟན་གནས་མི་ཚུགས་ནི་བཟུམ་ཅིག་ཡོདཔ་ད་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ ཕན་ནུས་འབྱུང་ནི་ཨིནམ་ད་ འབྲུག་འཕྲིན་གླིང་ ལཱ་ཁག་རྐྱབ་ནི་ཨིན་མས།,213,52
ད་ལྟོའི་ ཕན་ཐོགས་འབྱུང་ནི་ཨིནམ་བཞིན་དུ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལལམ་ལུགས་དང་འཁྲིལཝ་ད་ གོ ཡུན་བརྟན་གནས་མི་ཚུགས་ནི་བཟུམ་ཅིག་ཡོདཔ་ད་ གློག་ཤུགས་འགྲུལ་འཁོར་གྱི་གྱངས་ཁ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལལཱ་ཁག་རྐྱབ་ནི་ཨིན་མས།,207,50
ཨིན་རུང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལསྤྱི་ལོ་༢༠༣༥ རྫོང་ཁ འགྲུབ་ཚུགས་པར་ གཞུང་དང་སྒེར་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལསྣུམ་འཁོར་བརྒྱ་ཆ་༧༠དེ་ཅིག་ འབྲུག་འཕྲིན་གླིང་ མངོན་གསལ་བྱུངམ་ཨིན་པས།,173,39
ཨིན་རུང་ ཡུན་བརྟན་འཆར་སྣང་ཅིག་ཨིན་རུང་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའགྲུབ་ཚུགས་པར་ དཀྱིལ་ར གཞུང་དང་སྒེར་ གཞུང་གིས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལམངོན་གསལ་བྱུངམ་ཨིན་པས།,156,36
འཛིན་སྐྱོང་མ་འཐབ་ནི་དེ་གིས་ རིན་མེད་སྟོང་པ་ཨིན་པའི་ཁར་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལལམ་ལུགས་འདི་ བདེ་སྨིན དམིགས་གཏད་བསྐྱེད་མི་དེ་ འགན་འཁྲི་ཧྲིམ་བུམ་འབག་ནི་ཨིན་ན་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ,181,45
གློག་ཤུགས་བསྐྱར་གསོ་ཁང་ བདག་འཛིན་འཐབ་ནི་ལུ་ གཞུང་གིས་ ངོས་ལེན་འབད་དགོཔ།,71,16
ཡུ་ཨེསི་ལས་ཚབ་རྒྱལ་སྤྱི་གོང་འཕེལ་གྱི་ འབྲས འབད་དོ་ཡོདཔ་ད་ ཐོ་ཕོག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,84,21
གློག་ཤུགས་འགྲུལ་འཁོར་ལག་ལེན་འཐབ་མི་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལ གཡོ་བཅོས་འབད་དོ་ཡོད་མི་ལུ་བརྟེན་ རྩོམ་རིག ཕྱི་རྒྱལ་གྱི་ འབག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,140,34
ལས་ཁུངས་ཀྱིས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའབད་དོ་ཡོདཔ་ད་ ལས་བཟོ ཐོ་ཕོག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,86,22
གློག་ཤུགས་འགྲུལ་འཁོར་ལག་ལེན་འཐབ་མི་ རྒྱུན་སྐྱོང་ཚུ་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཕྱི་རྒྱལ་གྱི་ བུམ་ཐང འབག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,120,28
ལས་ཁུངས་ཀྱིས་ འབད་བ་ཅིན་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལཐོ་ཕོག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,75,19
གློག་ཤུགས་འགྲུལ་འཁོར་ལག་ལེན་འཐབ་མི་ དབྱེ་ཞིབ རྒྱུན་སྐྱོང་ཚུ་ དག་པ་ཅིག་མ་གཏོགས་ བརྡ་ལམ་གྱི་ནང་དུ་གནས་ཚུལའབག་དོ་ཡོདཔ་སྦེ་ཨིན་པས།,126,30
